fully,[1, 0, 1, 2, 1]
jolly,[0, 0, 0, 0, 1]
fuller,[0, 0, 0, 0, 1]
banished,[0, 0, 0, 0, 1]
not teasing,[0, 0, 0, 0, 1]
highlighter-,[0, 0, 0, 1, 0]
tinting,[0, 0, 0, 1, 0]
flakes,[0, 2, 0, 0, 0]
not secure,[0, 0, 1, 0, 0]
not particular,[1, 0, 1, 0, 0]
not fully expected,[0, 0, 0, 1, 0]
harder,[0, 0, 0, 2, 0]
obvious,[0, 1, 1, 1, 1]
not going,[0, 0, 0, 1, 1]
not foamy,[0, 1, 0, 0, 0]
pliable,[0, 0, 0, 0, 2]
tummy,[0, 0, 0, 0, 1]
not want like,[0, 0, 0, 0, 2]
y/o,[0, 0, 0, 0, 1]
arabian,[0, 0, 0, 0, 1]
aggravated,[1, 0, 0, 0, 0]
prescription,[0, 0, 0, 0, 1]
oct.,[0, 0, 1, 0, 0]
not work work,[0, 0, 1, 0, 0]
detoxing,[0, 0, 0, 0, 1]
easy,[0, 1, 11, 32, 137]
bumble,[0, 0, 0, 2, 0]
.when,[0, 0, 0, 1, 0]
destroying,[1, 0, 0, 0, 0]
not fair skinned,[0, 1, 0, 0, 0]
not make,[1, 8, 5, 4, 7]
shorter,[1, 1, 2, 0, 1]
coloring,[0, 1, 1, 1, 7]
bow,[0, 0, 0, 0, 1]
blending,[0, 0, 0, 4, 11]
not mind,[1, 0, 2, 2, 2]
not test,[0, 0, 0, 0, 1]
magnetic,[0, 0, 0, 0, 4]
not quite advertised,[0, 0, 1, 0, 0]
nexxus,[0, 0, 0, 0, 1]
earlier,[0, 0, 0, 1, 1]
not medical,[0, 1, 0, 0, 0]
not like spend,[0, 0, 0, 1, 0]
sent,[1, 0, 0, 2, 7]
unclear,[0, 0, 1, 0, 0]
not really much,[0, 1, 0, 0, 0]
not need flat,[0, 0, 0, 1, 0]
not great oily/combo,[0, 1, 0, 0, 0]
not think need,[0, 0, 0, 0, 1]
triply,[0, 1, 0, 0, 0]
bettter,[0, 0, 0, 0, 1]
overdose,[0, 0, 0, 1, 0]
bothers,[0, 0, 1, 0, 0]
tends,[0, 0, 0, 2, 0]
urban,[0, 0, 0, 0, 3]
rapid,[0, 0, 2, 2, 2]
moisturizer,[0, 0, 3, 1, 4]
relieve,[0, 0, 0, 0, 1]
callused,[0, 0, 0, 0, 1]
rue,[1, 0, 0, 0, 0]
not very fragrant,[0, 1, 0, 0, 0]
not make-up,[0, 0, 0, 1, 1]
suspected,[0, 0, 0, 1, 0]
addressed,[0, 0, 0, 1, 0]
absolutlely,[0, 0, 0, 0, 1]
touching,[0, 0, 1, 0, 0]
strong,[11, 22, 41, 41, 47]
sensitive/,[0, 0, 0, 0, 1]
choosing,[0, 0, 1, 1, 0]
ageing,[0, 0, 0, 0, 1]
not long,[0, 1, 0, 0, 0]
not being,[0, 0, 0, 0, 1]
not hoped be,[0, 0, 0, 1, 0]
thankfully,[0, 0, 1, 0, 0]
upstanding,[0, 0, 0, 0, 1]
staining,[0, 0, 0, 1, 0]
not super fine,[0, 0, 0, 1, 0]
well-formulated,[0, 0, 0, 0, 1]
dish,[0, 0, 0, 0, 2]
go,[3, 5, 5, 10, 53]
rough,[6, 2, 5, 1, 3]
prepared,[0, 0, 0, 1, 1]
controls,[0, 0, 0, 0, 2]
lather,[0, 0, 0, 1, 1]
practicing,[0, 0, 1, 0, 1]
exact,[0, 1, 1, 0, 2]
naughty,[0, 0, 0, 0, 1]
itching,[0, 0, 0, 1, 3]
opens,[0, 0, 0, 0, 1]
bead-up,[0, 0, 0, 0, 1]
snowhite,[0, 0, 0, 0, 1]
try,[5, 5, 7, 15, 59]
fimo,[1, 0, 0, 0, 0]
not was expected,[0, 0, 0, 1, 0]
perform,[0, 0, 1, 0, 3]
immediate,[0, 0, 0, 3, 9]
happen,[0, 0, 0, 0, 1]
outside,[0, 0, 1, 0, 1]
not quick,[0, 1, 0, 0, 1]
not much original,[0, 0, 0, 0, 1]
adjustable,[0, 0, 1, 0, 0]
greatly,[0, 0, 0, 0, 1]
fastest,[0, 0, 0, 1, 3]
not make worse,[0, 1, 0, 0, 0]
military,[0, 0, 0, 0, 1]
not added,[0, 1, 0, 0, 0]
not good french,[0, 0, 0, 1, 0]
backcombing,[0, 0, 0, 0, 1]
delicate,[0, 0, 0, 3, 6]
not expecting,[0, 0, 0, 0, 2]
-very,[0, 0, 0, 0, 1]
not see using,[0, 0, 1, 0, 0]
cuticles,[0, 0, 0, 0, 1]
strip,[0, 1, 0, 1, 0]
spreads,[0, 0, 0, 1, 0]
activated,[0, 0, 0, 0, 1]
oddly,[0, 0, 0, 1, 0]
confident,[0, 0, 0, 0, 2]
snapping,[0, 0, 0, 0, 1]
exquisitely,[0, 0, 0, 0, 1]
remotely,[1, 0, 0, 0, 0]
not are created,[0, 0, 0, 1, 0]
not expect instant,[0, 0, 0, 0, 1]
learned,[2, 1, 2, 2, 2]
pre-clarisonic,[0, 1, 0, 0, 0]
dotting,[0, 0, 1, 0, 2]
erupt,[0, 0, 0, 1, 0]
ttae-mil-yee,[0, 0, 0, 0, 1]
-would,[0, 0, 0, 0, 1]
not genuine,[1, 0, 0, 0, 0]
not receive paid,[1, 0, 0, 0, 0]
not best available,[0, 1, 0, 0, 0]
auric,[0, 0, 0, 0, 1]
not fabulous,[0, 0, 1, 0, 0]
balanced,[0, 0, 0, 1, 2]
turn,[0, 1, 2, 3, 0]
not work made,[2, 0, 0, 0, 0]
replenished,[0, 0, 0, 0, 1]
roc,[0, 0, 0, 0, 1]
dove,[0, 0, 0, 0, 1]
pregnant,[0, 0, 0, 0, 1]
not last did,[1, 0, 0, 0, 0]
not too loud,[0, 0, 0, 1, 0]
sucked,[0, 0, 1, 1, 0]
dubious,[0, 1, 1, 0, 0]
not safe,[3, 0, 0, 0, 0]
couple,[0, 1, 0, 0, 2]
not air,[0, 1, 0, 0, 0]
not effective severe,[0, 1, 0, 0, 0]
receive,[2, 0, 0, 0, 1]
not lip,[0, 0, 1, 0, 0]
exclusively,[0, 0, 0, 1, 0]
not want other,[0, 0, 0, 0, 1]
residue,[1, 6, 1, 3, 1]
smooooth,[0, 0, 0, 1, 0]
not deep,[0, 0, 1, 2, 0]
ship,[0, 0, 1, 0, 0]
not get hyped,[0, 1, 0, 0, 0]
not had fight,[0, 0, 0, 1, 0]
not richest,[0, 0, 1, 0, 0]
not seem forget,[0, 0, 0, 0, 1]
not complain,[0, 0, 0, 0, 1]
left..pleased,[0, 0, 0, 0, 1]
alll,[0, 0, 0, 0, 1]
invented,[0, 0, 0, 0, 3]
kills,[0, 0, 0, 1, 2]
not jamaican,[1, 0, 0, 0, 0]
not require full,[0, 0, 0, 0, 1]
red-red,[0, 0, 0, 1, 0]
not getting,[0, 1, 1, 1, 1]
not over,[0, 0, 0, 0, 2]
not greasy good,[0, 0, 0, 2, 0]
reordering,[0, 0, 0, 0, 1]
.and,[0, 0, 1, 0, 1]
dehydrates,[0, 0, 0, 0, 1]
not use use,[0, 0, 0, 0, 1]
..so,[0, 1, 0, 0, 0]
remarkable,[0, 0, 0, 0, 5]
not very tanned,[0, 0, 1, 0, 0]
not best,[5, 14, 46, 17, 3]
not mind little,[0, 0, 0, 1, 0]
absorbing,[0, 0, 0, 3, 0]
win-win,[0, 0, 0, 1, 0]
impractical,[1, 0, 0, 0, 0]
ehhh,[0, 0, 0, 1, 0]
fussing,[0, 0, 0, 0, 1]
keeps,[1, 1, 4, 7, 17]
not ike,[0, 1, 0, 0, 0]
re-ordered,[0, 0, 0, 0, 2]
shockingly,[0, 0, 0, 0, 1]
not fully baked,[1, 0, 0, 0, 0]
fast,[5, 5, 7, 20, 59]
fav,[0, 0, 0, 0, 3]
biggest,[0, 1, 1, 1, 2]
first-time,[0, 0, 0, 2, 1]
sharp,[0, 1, 1, 3, 8]
not as protecting,[0, 1, 0, 0, 0]
hard-to-curl,[0, 0, 0, 0, 1]
non-sticky,[0, 0, 0, 0, 1]
unbearable,[0, 1, 0, 0, 0]
initial,[1, 0, 1, 5, 3]
updated,[1, 5, 6, 5, 6]
indoor,[0, 0, 0, 1, 0]
deep-set,[0, 0, 0, 0, 1]
revive,[0, 0, 0, 0, 1]
conditon,[0, 0, 0, 1, 0]
not get cry,[0, 0, 0, 0, 1]
not noticed,[1, 1, 3, 1, 0]
not same,[10, 0, 4, 1, 2]
handled,[0, 0, 0, 0, 1]
not good all-year,[0, 0, 1, 0, 0]
lol,[0, 0, 0, 0, 1]
pro,[0, 0, 0, 2, 3]
burgundy,[0, 0, 0, 1, 0]
improve,[0, 0, 0, 5, 3]
loooong,[0, 0, 0, 1, 2]
not fibrous,[0, 0, 0, 1, 0]
not completely satisfied,[0, 0, 2, 0, 0]
unidentified,[1, 0, 0, 0, 0]
scratchy,[1, 1, 0, 1, 0]
smellarific,[0, 0, 0, 0, 1]
not nice,[0, 0, 1, 0, 1]
colour,[0, 0, 1, 0, 1]
astringent,[0, 0, 0, 0, 1]
mah,[0, 0, 0, 0, 1]
suggesting,[0, 0, 0, 0, 1]
start-up,[0, 0, 0, 0, 1]
not discern noticeable,[0, 0, 1, 0, 0]
not firm,[0, 0, 1, 0, 0]
describe,[0, 0, 0, 1, 1]
miserable,[0, 1, 0, 0, 0]
ill,[0, 1, 0, 0, 0]
foam,[0, 0, 0, 1, 3]
iffy,[0, 0, 1, 3, 0]
mentgally,[0, 0, 0, 0, 1]
promises,[1, 0, 0, 3, 6]
burrrns,[0, 0, 1, 0, 0]
perfecting,[0, 0, 0, 0, 1]
not get big,[0, 0, 1, 0, 0]
not remove removed,[0, 0, 1, 0, 0]
no-burn,[0, 0, 0, 0, 1]
deodorant,[0, 0, 0, 1, 0]
not better else,[0, 0, 1, 0, 0]
not connected,[0, 1, 0, 0, 0]
conical,[0, 0, 0, 0, 1]
boldest,[0, 0, 0, 0, 1]
incorporating,[0, 0, 0, 1, 0]
veauty,[0, 0, 0, 0, 1]
not say kept,[0, 0, 1, 0, 0]
not discover,[0, 0, 0, 0, 1]
not silver,[0, 0, 0, 1, 0]
phenomenal,[0, 0, 0, 0, 6]
one-handed,[0, 0, 0, 0, 1]
not do roots,[0, 0, 1, 0, 0]
softening,[0, 0, 3, 0, 1]
sketchy,[0, 0, 1, 0, 0]
stunned,[0, 0, 0, 0, 1]
not exactly was,[0, 0, 2, 0, 0]
foldable,[0, 0, 0, 1, 0]
clogs,[1, 0, 1, 1, 0]
not dead,[0, 0, 0, 1, 0]
not cystic,[1, 0, 0, 0, 0]
hurt,[0, 2, 0, 0, 0]
sanitary,[0, 0, 0, 0, 1]
clumpy,[1, 0, 0, 0, 1]
not quite wen,[0, 0, 0, 1, 0]
not consistent,[0, 0, 1, 0, 0]
50-a-jar,[0, 0, 0, 0, 1]
chemical-y,[0, 0, 1, 0, 0]
deter,[0, 0, 0, 0, 1]
stain,[0, 1, 1, 0, 0]
done,[1, 0, 9, 11, 12]
mauveylicious,[0, 0, 0, 0, 1]
wan,[1, 0, 0, 0, 0]
outraged,[1, 0, 0, 0, 0]
frito,[0, 0, 0, 0, 1]
concentrated,[0, 0, 1, 1, 3]
not just natural,[0, 0, 0, 0, 1]
not inexpensive,[1, 0, 0, 0, 0]
hidden,[0, 0, 0, 0, 2]
dry/sensitive,[0, 0, 0, 1, 2]
sensitive,[18, 16, 16, 47, 183]
auburn,[0, 0, 0, 0, 1]
not special,[0, 0, 1, 0, 0]
stamp,[0, 0, 0, 0, 2]
added,[0, 0, 2, 2, 4]
savior,[0, 0, 0, 0, 3]
kept,[0, 1, 0, 2, 3]
not clogged,[0, 1, 0, 0, 0]
ingrown,[0, 0, 0, 0, 1]
transitioned,[0, 0, 0, 1, 0]
stray,[0, 0, 0, 0, 2]
srong,[0, 0, 0, 0, 1]
not tend go,[0, 0, 0, 1, 0]
not cause flaked/peeling,[0, 0, 0, 0, 1]
not perform,[1, 1, 0, 0, 0]
not curly hair,[1, 0, 0, 0, 0]
obviously,[0, 0, 0, 0, 2]
back,[1, 3, 7, 7, 61]
electric,[0, 0, 1, 3, 4]
not intended,[0, 0, 0, 1, 0]
inside,[0, 0, 0, 1, 0]
sealed,[0, 0, 0, 1, 1]
shotty,[1, 0, 0, 0, 0]
wouldnt,[1, 0, 1, 0, 0]
not acne,[0, 1, 0, 0, 1]
gelish,[1, 1, 1, 3, 41]
not harm sensitive,[0, 0, 0, 0, 1]
powder,[1, 0, 0, 0, 3]
scaly,[0, 0, 0, 0, 1]
tarte,[0, 0, 0, 1, 0]
serviceable,[0, 0, 1, 1, 1]
complex,[0, 1, 0, 0, 1]
thus,[0, 0, 1, 2, 1]
not hands,[0, 1, 0, 0, 0]
lilke,[0, 1, 0, 0, 0]
drastically,[0, 0, 0, 0, 2]
rolling,[1, 0, 0, 0, 0]
not get stay,[0, 0, 1, 0, 0]
def,[0, 0, 1, 0, 0]
unusual,[0, 0, 1, 1, 5]
ma'am,[0, 1, 0, 0, 0]
not casual means,[0, 0, 0, 1, 0]
wost,[1, 0, 0, 0, 0]
excessively,[0, 0, 0, 0, 1]
spirited,[0, 0, 0, 1, 0]
soothes,[0, 0, 0, 1, 1]
not instant works,[0, 0, 0, 1, 0]
descriptive,[0, 0, 0, 0, 1]
interesting,[0, 0, 9, 26, 13]
not airbrush,[0, 0, 0, 1, 0]
not 's mineral,[0, 1, 0, 0, 0]
disappointed-,[1, 0, 0, 0, 0]
lengthened,[0, 0, 1, 0, 0]
not wow hoped,[0, 0, 1, 0, 0]
calming/soothing/healing,[0, 0, 0, 0, 1]
flexible,[0, 0, 0, 0, 3]
waxy,[0, 0, 1, 1, 0]
moisturizer-really,[0, 0, 0, 0, 1]
brighter,[0, 0, 0, 1, 1]
not mind is,[0, 0, 0, 1, 0]
tolerable,[0, 0, 0, 1, 0]
not is beautiful,[0, 0, 0, 0, 1]
fried,[0, 0, 1, 0, 3]
read,[11, 3, 8, 13, 24]
loove,[0, 0, 0, 1, 1]
not oily use,[0, 0, 0, 0, 1]
not great does,[0, 0, 1, 0, 0]
not have write,[1, 0, 0, 0, 0]
not have frown,[0, 0, 1, 0, 0]
stated,[0, 1, 1, 1, 2]
foolproof,[0, 0, 0, 0, 2]
not really help,[0, 0, 1, 0, 0]
end-all,[0, 0, 0, 1, 0]
lactose,[0, 0, 1, 1, 0]
not very moist,[0, 0, 1, 0, 0]
equal,[0, 0, 0, 2, 3]
sweat,[0, 0, 0, 0, 1]
busy,[0, 0, 0, 1, 2]
blend,[0, 0, 0, 2, 0]
>,[0, 0, 0, 1, 1]
thickens,[0, 0, 0, 1, 1]
not shrink be,[0, 0, 1, 0, 0]
not re-order,[0, 0, 1, 0, 0]
eraser,[0, 0, 0, 0, 1]
home,[0, 0, 0, 1, 0]
not go chem,[0, 0, 0, 0, 1]
stellar,[0, 0, 1, 0, 7]
addictive,[0, 0, 0, 0, 5]
generic,[0, 0, 2, 1, 2]
stole,[0, 1, 0, 0, 3]
perking,[0, 0, 0, 1, 0]
not very strong,[0, 1, 1, 0, 0]
smoothes,[0, 0, 0, 1, 1]
movable,[0, 0, 0, 1, 0]
must-have,[0, 0, 0, 0, 5]
swivel,[0, 0, 0, 1, 0]
busted,[1, 0, 0, 0, 0]
steer,[0, 1, 0, 0, 1]
's,[29, 69, 329, 209, 295]
differently,[0, 0, 2, 0, 1]
towel-,[0, 0, 0, 0, 1]
sheer,[0, 1, 1, 0, 2]
nc35,[0, 0, 0, 1, 0]
shade,[0, 1, 0, 1, 1]
ok.,[0, 0, 3, 0, 0]
not too perfumey,[0, 0, 0, 1, 0]
appreciate,[0, 0, 0, 1, 0]
beatuful,[0, 0, 0, 0, 1]
produced,[0, 0, 1, 1, 0]
not sensitive,[10, 9, 5, 0, 0]
not magic,[0, 0, 3, 3, 2]
not very pleased,[0, 0, 0, 1, 0]
boxed,[0, 0, 0, 0, 2]
frequent,[0, 0, 0, 1, 2]
not mix ceramic,[0, 0, 0, 1, 0]
suckered,[1, 0, 0, 0, 0]
cracked,[2, 0, 0, 3, 8]
aka,[0, 1, 0, 0, 0]
clears,[0, 0, 0, 0, 3]
okay,[0, 8, 83, 12, 3]
not have does,[0, 0, 0, 0, 1]
sally,[0, 2, 1, 0, 5]
extreamly,[1, 0, 0, 0, 0]
straightened,[0, 0, 0, 0, 1]
madly,[0, 0, 0, 0, 1]
primer/tinted,[0, 0, 0, 0, 1]
not egg-cited,[0, 1, 0, 0, 0]
flows,[0, 0, 1, 0, 0]
aim,[0, 0, 0, 0, 1]
not usable,[0, 2, 0, 0, 0]
multiply,[0, 0, 0, 0, 1]
not say is,[1, 2, 0, 0, 0]
sincerely,[1, 0, 0, 0, 0]
improved,[0, 0, 0, 12, 14]
nailpolish,[0, 1, 0, 0, 0]
not phenomenal,[0, 0, 0, 1, 0]
straightening,[1, 0, 1, 3, 4]
not quick dry,[0, 1, 0, 0, 0]
energizing,[0, 0, 0, 0, 2]
wildest,[0, 0, 0, 0, 1]
freah,[0, 0, 0, 1, 0]
makes,[8, 10, 10, 39, 82]
smell,[2, 3, 4, 2, 20]
*update*,[0, 0, 0, 0, 1]
revisited,[0, 0, 0, 1, 2]
not moisturizing enough,[0, 0, 1, 0, 0]
create,[0, 0, 1, 2, 4]
truely,[0, 0, 0, 0, 3]
displeased,[1, 0, 0, 0, 0]
shrinking,[0, 0, 1, 0, 0]
not amazingly special,[0, 0, 1, 0, 0]
thin/fine,[0, 0, 0, 0, 2]
reduced,[0, 0, 1, 1, 4]
sole,[0, 0, 0, 0, 1]
not praise enough,[0, 0, 0, 0, 1]
nutritional,[0, 0, 0, 0, 1]
mess-free,[0, 0, 0, 0, 1]
moderate,[0, 0, 1, 1, 0]
not let,[0, 0, 1, 2, 7]
similar,[0, 2, 5, 8, 9]
effective-,[0, 0, 0, 1, 0]
perhaps,[0, 2, 3, 3, 2]
not darkskinned,[0, 1, 0, 0, 0]
tadpole,[0, 0, 0, 0, 1]
not control,[0, 0, 2, 1, 0]
protected,[0, 0, 0, 1, 1]
not casual,[0, 0, 0, 1, 0]
scuncis,[0, 0, 0, 0, 1]
not too greasy,[0, 0, 1, 1, 2]
not helpful,[0, 0, 1, 0, 0]
copied,[0, 0, 0, 0, 1]
boring,[0, 0, 1, 0, 1]
nails,[1, 0, 0, 2, 5]
extraordinary,[0, 0, 1, 1, 3]
wrinkly,[0, 0, 0, 0, 1]
store-bought,[0, 0, 0, 0, 1]
not shoulder-length,[0, 1, 0, 0, 0]
'calms,[0, 0, 0, 0, 1]
upsetting,[0, 1, 0, 0, 0]
not have wash,[0, 0, 0, 0, 1]
versatile,[0, 0, 0, 5, 9]
not as soft,[0, 0, 1, 0, 0]
frizzy-headed,[0, 0, 0, 0, 1]
reflective,[0, 0, 1, 0, 1]
not too scary,[0, 0, 0, 0, 1]
not too sweet,[0, 0, 0, 0, 1]
not was looking,[0, 3, 6, 1, 0]
commenting,[0, 0, 0, 0, 1]
un-natural,[1, 0, 0, 0, 0]
fuzzy,[0, 0, 0, 1, 1]
not hate,[0, 1, 2, 0, 1]
not completing,[1, 0, 0, 0, 0]
not sure 'm,[0, 1, 2, 0, 0]
disliked,[1, 0, 0, 0, 0]
viscous,[0, 0, 0, 1, 0]
absorbant,[0, 0, 0, 0, 2]
not dying,[0, 0, 0, 1, 0]
ordered,[1, 1, 2, 1, 23]
plummy,[0, 1, 0, 0, 0]
toe,[0, 0, 0, 0, 4]
exceptionally,[0, 0, 0, 1, 1]
not receive,[2, 1, 1, 1, 0]
wait..,[0, 0, 0, 0, 1]
packaging,[1, 0, 1, 0, 1]
payed,[0, 1, 0, 0, 0]
not effective sitting,[0, 0, 1, 0, 0]
original,[2, 4, 12, 6, 15]
multi-featured,[0, 0, 0, 0, 1]
cracking,[0, 0, 0, 0, 2]
ummm,[0, 1, 0, 0, 0]
parabens,[1, 0, 0, 0, 1]
not too stiff,[0, 0, 0, 0, 2]
net,[0, 0, 0, 0, 4]
average,[2, 5, 47, 5, 3]
convinced,[0, 0, 0, 1, 1]
educate,[1, 0, 0, 0, 0]
mentioned,[0, 1, 0, 0, 0]
not too hard,[0, 0, 0, 1, 0]
brush,[0, 1, 0, 1, 2]
first,[17, 22, 25, 37, 113]
not very fair,[0, 0, 0, 1, 0]
ok-,[0, 0, 1, 0, 0]
prone,[0, 1, 0, 0, 0]
semi-smoothing,[0, 1, 0, 0, 0]
not many,[1, 0, 1, 0, 0]
not have other,[0, 0, 0, 1, 0]
not as fabulous,[0, 0, 1, 0, 0]
not exaggerating best,[0, 0, 0, 0, 1]
needed,[0, 4, 6, 4, 50]
hardest,[0, 0, 1, 0, 0]
regenerate,[0, 0, 0, 0, 1]
eliminate,[0, 0, 0, 1, 2]
notch,[0, 0, 0, 0, 1]
unimpressed,[2, 6, 4, 1, 0]
irish,[1, 1, 1, 0, 2]
fantabulous,[0, 0, 0, 0, 1]
neutralizing,[0, 0, 0, 1, 0]
not particularly attractive,[0, 1, 0, 0, 0]
presh,[0, 0, 0, 0, 1]
collectible,[0, 0, 0, 0, 1]
gender-neutral,[0, 0, 0, 1, 0]
not remove,[1, 3, 5, 1, 0]
creme,[0, 0, 0, 0, 1]
supposed,[0, 2, 7, 14, 19]
surprising,[0, 1, 1, 2, 10]
spotless,[0, 0, 0, 0, 1]
boob,[0, 0, 0, 1, 0]
beneficial,[0, 0, 0, 0, 1]
unchanged,[0, 1, 0, 0, 0]
sebastian,[1, 0, 0, 0, 0]
known,[1, 0, 1, 1, 5]
snow,[0, 0, 0, 0, 3]
revised,[1, 0, 2, 1, 1]
loooove,[0, 0, 0, 0, 5]
sprays,[0, 0, 0, 1, 0]
not extremely dry,[0, 0, 0, 1, 0]
not invisible,[0, 0, 1, 0, 0]
laundry,[0, 0, 0, 1, 0]
not as greasy,[0, 0, 0, 0, 1]
odd,[2, 4, 1, 5, 1]
short,[3, 6, 9, 10, 20]
live,[1, 1, 0, 2, 12]
not live name,[0, 0, 1, 0, 0]
tried-,[0, 0, 0, 0, 1]
tranquil,[0, 0, 0, 0, 1]
not really dry,[0, 0, 1, 0, 0]
..,[0, 0, 1, 0, 8]
dye/allergic,[0, 0, 1, 0, 0]
promote,[0, 0, 0, 0, 1]
not find better,[0, 0, 0, 0, 1]
different,[8, 8, 12, 22, 27]
not see anti-wrinkling,[0, 0, 1, 0, 0]
intensives,[0, 0, 0, 0, 1]
exploded,[1, 0, 0, 0, 0]
as/better,[0, 0, 0, 0, 1]
not really work,[1, 2, 0, 0, 0]
not irritate perfect,[0, 0, 0, 1, 0]
not attached,[0, 0, 1, 0, 0]
not create new,[1, 0, 0, 0, 0]
strictly,[0, 0, 1, 0, 0]
not expecting such,[0, 0, 0, 0, 1]
not red hoped,[0, 0, 1, 0, 0]
not really like,[0, 1, 0, 0, 0]
easiest,[0, 0, 0, 0, 2]
refill,[0, 0, 0, 0, 1]
not too top,[0, 0, 0, 0, 1]
.visible,[0, 0, 0, 0, 1]
wake-up,[0, 0, 0, 0, 1]
luminous,[0, 0, 2, 3, 5]
higher,[1, 0, 5, 6, 9]
discovering,[0, 0, 0, 0, 1]
lovely,[1, 2, 10, 53, 175]
play,[0, 0, 0, 0, 2]
unclogging,[0, 0, 0, 0, 1]
smoothing,[0, 1, 3, 11, 14]
not be buying,[1, 2, 0, 0, 0]
sharp-ended,[1, 0, 0, 0, 0]
dyed,[1, 0, 2, 0, 4]
not looking sized,[0, 0, 0, 1, 0]
not pro,[0, 1, 0, 0, 0]
hideous,[1, 0, 0, 0, 0]
shaddow,[0, 0, 0, 1, 0]
not block,[0, 0, 1, 0, 0]
loves,[0, 0, 0, 10, 85]
circuited,[0, 0, 1, 0, 0]
immediately,[1, 0, 0, 1, 9]
allergy,[0, 1, 0, 0, 3]
reusable,[0, 0, 0, 0, 1]
not get dispense,[1, 0, 0, 0, 0]
ordering,[1, 0, 0, 2, 6]
best,[3, 6, 22, 97, 1380]
not bad lower,[0, 0, 0, 1, 0]
scent,[2, 1, 3, 6, 6]
not damaged,[0, 0, 1, 0, 0]
not too cakey,[0, 0, 0, 1, 0]
stops,[0, 0, 1, 4, 4]
several,[0, 1, 5, 4, 9]
not have sensitive,[0, 1, 0, 0, 0]
not appeal,[0, 0, 0, 1, 0]
not hair,[0, 0, 1, 0, 0]
beginning,[0, 0, 0, 1, 1]
blendable,[0, 0, 0, 1, 3]
not holo,[0, 1, 0, 0, 0]
covering,[0, 0, 2, 1, 4]
not want live,[0, 0, 0, 0, 3]
grease,[0, 0, 0, 1, 0]
plasticky,[0, 0, 0, 1, 0]
worth,[1, 0, 2, 6, 67]
preliminary,[0, 0, 0, 1, 0]
not get hooked,[0, 0, 0, 0, 1]
sublime,[0, 0, 0, 0, 1]
listen,[2, 0, 0, 0, 1]
scary,[2, 0, 0, 0, 1]
damaged,[4, 1, 2, 2, 40]
em,[0, 0, 0, 0, 2]
categorizes,[0, 1, 0, 0, 0]
could,[0, 0, 0, 1, 4]
not smooth,[0, 1, 1, 0, 0]
mattifying,[0, 0, 0, 0, 1]
not remembered original,[0, 0, 1, 0, 0]
nivea,[0, 0, 0, 1, 0]
creating,[0, 0, 1, 1, 0]
absorb,[0, 0, 0, 1, 1]
alluring,[0, 0, 0, 1, 1]
strengthening,[0, 0, 1, 0, 2]
not mind spending,[0, 0, 0, 0, 1]
not inspiring,[0, 0, 0, 1, 0]
sucks,[2, 0, 0, 0, 1]
keratin-treated,[0, 0, 0, 1, 1]
not be fooled,[0, 2, 0, 0, 2]
step,[0, 0, 0, 0, 1]
frizz-prone,[0, 1, 0, 0, 0]
not enough light,[0, 0, 1, 0, 0]
not entirely terrible,[0, 0, 1, 0, 0]
shades,[0, 0, 0, 1, 1]
cheeap,[0, 1, 0, 0, 0]
not be put,[0, 0, 0, 1, 0]
ive,[1, 0, 1, 0, 3]
waiting,[2, 0, 4, 3, 4]
clear,[4, 4, 3, 10, 60]
not do says,[1, 0, 1, 0, 0]
not match different,[0, 0, 1, 0, 0]
not oily skin,[0, 1, 0, 0, 0]
water-proof,[0, 0, 0, 0, 1]
used..stays,[0, 0, 0, 0, 1]
loooooooooveeeeeee,[0, 0, 0, 0, 1]
not make burn,[0, 0, 0, 0, 1]
discontinue,[0, 0, 0, 0, 1]
comparably-priced,[0, 0, 0, 0, 1]
not hurt,[0, 0, 1, 1, 3]
follows,[0, 0, 0, 0, 1]
retro-ish,[0, 0, 0, 0, 1]
harmful,[0, 0, 0, 0, 2]
false,[4, 2, 2, 1, 7]
scrumptious,[0, 0, 0, 0, 2]
honest,[0, 0, 3, 0, 8]
increased,[0, 1, 0, 1, 1]
not really expected,[1, 0, 2, 0, 0]
not well suited,[0, 0, 1, 0, 0]
not noticing much,[0, 0, 0, 1, 0]
sting,[0, 0, 0, 3, 0]
competitor/,[0, 0, 0, 0, 1]
off-white,[0, 0, 0, 0, 1]
lime,[0, 0, 0, 0, 1]
anti-aging,[0, 1, 0, 2, 24]
cools,[0, 0, 0, 0, 1]
brightening,[0, 1, 0, 0, 5]
not staying,[0, 0, 1, 0, 0]
welcome,[0, 0, 0, 1, 1]
not easiest,[0, 0, 2, 0, 0]
frizzing,[0, 0, 0, 0, 1]
would,[0, 0, 0, 0, 2]
wax,[0, 0, 1, 0, 0]
not beat wax,[0, 0, 1, 0, 0]
overplucking,[0, 0, 0, 0, 1]
not get hot,[1, 1, 1, 0, 0]
latisse,[0, 0, 0, 0, 1]
approved,[0, 0, 0, 3, 10]
straight..but,[0, 1, 0, 0, 0]
english,[0, 0, 0, 0, 2]
thinned,[0, 0, 0, 0, 1]
saggy,[0, 0, 0, 0, 1]
conturing,[0, 0, 0, 0, 1]
stands,[0, 0, 0, 2, 1]
support,[0, 0, 0, 0, 1]
di-alpha,[0, 0, 1, 0, 0]
w,[0, 0, 0, 0, 1]
